Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
"regulation of DNA-templated transcription, elongation (GO:0032784)",28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,ALYREF
cellular response to acid chemical (GO:0071229),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,LAMTOR2
cellular response to epidermal growth factor stimulus (GO:0071364),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,EEF1A1
cellular response to interleukin-6 (GO:0071354),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,PHB
cytosolic calcium ion transport (GO:0060401),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,ATP2A2
regulation of microtubule polymerization or depolymerization (GO:0031110),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,FKBP4
regulation of multicellular organismal development (GO:2000026),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,RAB14
regulation of phosphatase activity (GO:0010921),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,HSP90B1
regulation of plasma membrane bounded cell projection organization (GO:0120035),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,GSK3B
regulation of postsynapse organization (GO:0099175),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,CFL1
regulation of reactive oxygen species biosynthetic process (GO:1903426),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,PARK7
regulation of small molecule metabolic process (GO:0062012),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,ACADL
regulation of sodium ion transmembrane transport (GO:1902305),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,COMMD1
glycerophospholipid catabolic process (GO:0046475),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,PRDX6
sarcomere organization (GO:0045214),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,TPM1
leukocyte cell-cell adhesion (GO:0007159),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,ITGB1
macromolecule catabolic process (GO:0009057),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,NEDD4
transcription by RNA polymerase III (GO:0006383),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,POLR2L
mucosal immune response (GO:0002385),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,RPL39
photoperiodism (GO:0009648),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,PPP1CB
positive regulation of defense response to virus by host (GO:0002230),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,HSP90AA1
positive regulation of protein import into nucleus (GO:0042307),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,RAN
protein localization to cell surface (GO:0034394),28-Jan,0.620072156,0.749693327,0,0,1.053971376,0.503713396,CTNNB1
regulation of kinase activity (GO:0043549),3/94,0.623167075,0.753098107,0,0,0.937804799,0.443525981,EEF1A1;HNRNPU;SOD1
skeletal system development (GO:0001501),5/158,0.625593309,0.755692097,0,0,0.929384612,0.435932299,VKORC1;PRDX1;GNAS;RPL13;PPIB
actin filament polymerization (GO:0030041),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,RAC1
regulation of actin polymerization or depolymerization (GO:0008064),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,CTTN
beta-catenin-TCF complex assembly (GO:1904837),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,CTNNB1
regulation of gluconeogenesis (GO:0006111),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,DDB1
regulation of neuronal synaptic plasticity (GO:0048168),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,APP
establishment of mitotic spindle localization (GO:0040001),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,ITGB1
response to cadmium ion (GO:0046686),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,SUMO1
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,ATF4
lipid catabolic process (GO:0016042),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,ACADL
transition metal ion homeostasis (GO:0055076),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,COMMD1
negative regulation of epithelial to mesenchymal transition (GO:0010719),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,PPP2CA
negative regulation of interferon-gamma production (GO:0032689),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,HMGB1
production of miRNAs involved in gene silencing by miRNA (GO:0035196),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,HNRNPA2B1
protein ADP-ribosylation (GO:0006471),29-Jan,0.632988746,0.759867823,0,0,1.016276865,0.464746089,ARF4
actin cytoskeleton reorganization (GO:0031532),2/63,0.635671647,0.761734303,0,0,0.932755406,0.422606409,CTTN;RHOA
cell cycle G1/S phase transition (GO:0044843),2/63,0.635671647,0.761734303,0,0,0.932755406,0.422606409,CDK4;GSPT1
organonitrogen compound catabolic process (GO:1901565),2/63,0.635671647,0.761734303,0,0,0.932755406,0.422606409,PDXDC1;TXN2
positive regulation of Ras protein signal transduction (GO:0046579),2/63,0.635671647,0.761734303,0,0,0.932755406,0.422606409,LRRC59;RAC1
regulation of vesicle-mediated transport (GO:0060627),3/96,0.637363112,0.763422512,0,0,0.917541516,0.413275151,RAB10;AP2S1;RAB11B
cellular response to insulin stimulus (GO:0032869),4/129,0.641934595,0.765995562,0,0,0.910032593,0.403389108,RAB10;GSK3B;ATP6V0C;ATP6V1F
muscle contraction (GO:0006936),4/129,0.641934595,0.765995562,0,0,0.910032593,0.403389108,MYL6;TPM1;CALM1;ALDOA
regulation of extrinsic apoptotic signaling pathway (GO:2001236),2/64,0.64421498,0.765995562,0,0,0.917663315,0.403517472,GSTP1;PARK7
regulation of innate immune response (GO:0045088),2/64,0.64421498,0.765995562,0,0,0.917663315,0.403517472,HSP90AB1;CDC37
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),2/64,0.64421498,0.765995562,0,0,0.917663315,0.403517472,CDK4;CTNNB1
negative regulation of cell cycle process (GO:0010948),2/64,0.64421498,0.765995562,0,0,0.917663315,0.403517472,CHMP2A;RBBP7
calcium ion homeostasis (GO:0055074),3/97,0.644319475,0.765995562,0,0,0.907733224,0.399003757,ATP2A2;CALR;TPT1
positive regulation of cold-induced thermogenesis (GO:0120162),3/97,0.644319475,0.765995562,0,0,0.907733224,0.399003757,ACADL;GNAS;HADH
regulation of cation transmembrane transport (GO:1904062),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,CD63
regulation of natural killer cell mediated cytotoxicity (GO:0042269),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,LAMP1
regulation of protein localization to membrane (GO:1905475),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,ACTB
establishment of spindle orientation (GO:0051294),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,ITGB1
heterotypic cell-cell adhesion (GO:0034113),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,ITGB1
ncRNA catabolic process (GO:0034661),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,SND1
"negative regulation of gene expression, epigenetic (GO:0045814)",30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,RBBP7
negative regulation of interleukin-1 production (GO:0032692),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,GSTP1
phosphatidylcholine acyl-chain remodeling (GO:0036151),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,DBI
positive regulation of B cell proliferation (GO:0030890),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,MIF
positive regulation of endopeptidase activity (GO:0010950),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,PRELID1
positive regulation of protein import (GO:1904591),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,RAN
positive regulation of small GTPase mediated signal transduction (GO:0051057),30-Jan,0.645466827,0.765995562,0,0,0.981181975,0.429543279,LRRC59
regulation of response to external stimulus (GO:0032101),4/130,0.647932381,0.768583821,0,0,0.902763081,0.391771136,PSMA6;PARK7;CALM1;METAP2
negative regulation of macromolecule metabolic process (GO:0010605),6/194,0.648380815,0.76877813,0,0,0.907321931,0.393121795,APP;NDFIP1;HSP90AB1;CNPY2;MIF;PARK7
mitotic G1 DNA damage checkpoint signaling (GO:0031571),2/65,0.652599196,0.773440293,0,0,0.903050339,0.385414775,RPS27L;RPL26
protein localization to membrane (GO:0072657),6/195,0.653267725,0.773893037,0,0,0.902474115,0.384244817,TM9SF2;RAB10;BSG;TMED2;TM9SF3;RAB11B
regulation of cellular senescence (GO:2000772),31-Jan,0.657521265,0.776547852,0,0,0.948426745,0.397654633,YBX1
cardiac muscle cell action potential involved in contraction (GO:0086002),31-Jan,0.657521265,0.776547852,0,0,0.948426745,0.397654633,ATP1A1
cellular nitrogen compound biosynthetic process (GO:0044271),31-Jan,0.657521265,0.776547852,0,0,0.948426745,0.397654633,CYB5R3
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),31-Jan,0.657521265,0.776547852,0,0,0.948426745,0.397654633,FKBP1A
steroid hormone biosynthetic process (GO:0120178),31-Jan,0.657521265,0.776547852,0,0,0.948426745,0.397654633,FDX1
negative regulation of axon extension (GO:0030517),31-Jan,0.657521265,0.776547852,0,0,0.948426745,0.397654633,RTN4
positive regulation of Rho protein signal transduction (GO:0035025),31-Jan,0.657521265,0.776547852,0,0,0.948426745,0.397654633,RAC1
embryonic organ development (GO:0048568),2/66,0.660825235,0.779768003,0,0,0.888894018,0.368238453,RPL10;ATF4
positive regulation of T cell proliferation (GO:0042102),2/66,0.660825235,0.779768003,0,0,0.888894018,0.368238453,RPS3;HMGB1
regulation of neuron projection development (GO:0010975),5/165,0.663306176,0.782353704,0,0,0.888399481,0.364704503,SNX3;GSK3B;CFL1;TWF1;FKBP4
regulation of MAPK cascade (GO:0043408),5/166,0.668487376,0.783110273,0,0,0.882835395,0.355551155,GSTP1;ATP6AP2;PEBP1;HMGB1;YWHAZ
anion transmembrane transport (GO:0098656),2/67,0.668894156,0.783110273,0,0,0.875173276,0.351932942,SLC25A1;SLC25A5
peptidyl-threonine modification (GO:0018210),2/67,0.668894156,0.783110273,0,0,0.875173276,0.351932942,GSK3B;CSNK2B
B cell proliferation (GO:0042100),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,HSPD1
regulation of cell migration involved in sprouting angiogenesis (GO:0090049),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,RHOA
regulation of cell morphogenesis (GO:0022604),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,CFL1
regulation of intracellular estrogen receptor signaling pathway (GO:0033146),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,UFM1
regulation of intracellular protein transport (GO:0033157),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,OAZ1
regulation of NMDA receptor activity (GO:2000310),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,APP
RNA biosynthetic process (GO:0032774),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,SMARCA5
skeletal muscle organ development (GO:0060538),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,MYL6
metal ion export (GO:0070839),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,ATP1A1
modulation by host of symbiont process (GO:0051851),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,NUCKS1
negative regulation of developmental growth (GO:0048640),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,RTN4
negative regulation of microtubule polymerization or depolymerization (GO:0031111),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,FKBP4
positive regulation of immune effector process (GO:0002699),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,PHB
positive regulation of receptor signaling pathway via STAT (GO:1904894),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,OCIAD2
positive regulation of telomere maintenance (GO:0032206),1/32,0.669166423,0.783110273,0,0,0.917784756,0.368694773,HNRNPA2B1
positive regulation of cell cycle process (GO:0090068),3/101,0.671195595,0.785144782,0,0,0.870501751,0.347064423,CDC42;RANBP1;RHOA
regulation of myeloid cell differentiation (GO:0045637),2/68,0.676807131,0.791023825,0,0,0.861868314,0.336446616,HSPA9;EIF6
regulation of tyrosine phosphorylation of STAT protein (GO:0042509),2/68,0.676807131,0.791023825,0,0,0.861868314,0.336446616,PPP2CA;PPP2R1A
actin filament bundle assembly (GO:0051017),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,HSP90B1
bile acid metabolic process (GO:0008206),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,SCP2
regulation of interleukin-17 production (GO:0032660),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,PHB
regulation of neurotransmitter secretion (GO:0046928),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,GSK3B
very long-chain fatty acid metabolic process (GO:0000038),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,TECR
negative chemotaxis (GO:0050919),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,RHOA
negative regulation of JNK cascade (GO:0046329),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,GSTP1
phosphatidylcholine biosynthetic process (GO:0006656),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,CSNK2B
positive regulation of cholesterol transport (GO:0032376),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,SCP2
positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427),1/33,0.680416177,0.791815637,0,0,0.889057891,0.342332312,OCIAD2
protein localization to plasma membrane (GO:0072659),4/136,0.682504807,0.793562412,0,0,0.861459035,0.32906504,RAB10;GORASP2;BSG;TMED2
cellular calcium ion homeostasis (GO:0006874),4/136,0.682504807,0.793562412,0,0,0.861459035,0.32906504,YWHAE;ATP2A2;CALR;TPT1
organelle assembly (GO:0070925),13/425,0.688669963,0.799979588,0,0,0.895860666,0.334149876,ARF4;NPM1;PDCD6IP;DDX3X;ATP2A2;DYNLL1;GABARAP;MAP1LC3B;GORASP2;CSDE1;RPS3;CHMP2A;RPS23
cardiac muscle contraction (GO:0060048),1/34,0.691283933,0.799979588,0,0,0.862072048,0.318280998,TPM1
cell-substrate junction assembly (GO:0007044),1/34,0.691283933,0.799979588,0,0,0.862072048,0.318280998,CTTN
cellular response to amino acid stimulus (GO:0071230),1/34,0.691283933,0.799979588,0,0,0.862072048,0.318280998,LAMTOR2
central nervous system neuron differentiation (GO:0021953),1/34,0.691283933,0.799979588,0,0,0.862072048,0.318280998,CTNNB1
regulation of keratinocyte differentiation (GO:0045616),1/34,0.691283933,0.799979588,0,0,0.862072048,0.318280998,NME2
sister chromatid segregation (GO:0000819),1/34,0.691283933,0.799979588,0,0,0.862072048,0.318280998,RAN
synaptic vesicle recycling (GO:0036465),1/34,0.691283933,0.799979588,0,0,0.862072048,0.318280998,CANX
organic cyclic compound biosynthetic process (GO:1901362),1/34,0.691283933,0.799979588,0,0,0.862072048,0.318280998,SCP2
protein destabilization (GO:0031648),1/34,0.691283933,0.799979588,0,0,0.862072048,0.318280998,SERF2
carbohydrate homeostasis (GO:0033500),2/70,0.692170417,0.799979588,0,0,0.836432357,0.307742774,RPS6;PARK7
defense response to Gram-positive bacterium (GO:0050830),2/70,0.692170417,0.799979588,0,0,0.836432357,0.307742774,ROMO1;RPL39
snRNA transcription by RNA polymerase II (GO:0042795),2/70,0.692170417,0.799979588,0,0,0.836432357,0.307742774,POLR2F;POLR2L
negative regulation of viral process (GO:0048525),2/70,0.692170417,0.799979588,0,0,0.836432357,0.307742774,BANF1;PPIA
central nervous system development (GO:0007417),8/268,0.693295885,0.800937632,0,0,0.87405709,0.320165721,COX7B;UFM1;GSTP1;ATP6AP2;NDUFS4;UFC1;RAB18;IER3IP1
positive regulation of ERK1 and ERK2 cascade (GO:0070374),5/172,0.698465359,0.805573703,0,0,0.850850228,0.305344362,APP;MIF;PHB;HMGB1;PHB2
protein tetramerization (GO:0051262),2/71,0.699623546,0.805573703,0,0,0.824267335,0.294438909,ALDOA;SOD2
histone acetylation (GO:0016573),2/71,0.699623546,0.805573703,0,0,0.824267335,0.294438909,MORF4L1;MORF4L2
snRNA transcription (GO:0009301),2/71,0.699623546,0.805573703,0,0,0.824267335,0.294438909,POLR2F;POLR2L
regulation of blood circulation (GO:1903522),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,TPM1
blood vessel diameter maintenance (GO:0097746),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,GCLM
regulation of lipid biosynthetic process (GO:0046890),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,EIF6
regulation of postsynaptic membrane potential (GO:0060078),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,GSK3B
regulation of regulated secretory pathway (GO:1903305),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,GSK3B
regulation of T cell receptor signaling pathway (GO:0050856),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,RPS3
regulation of trans-synaptic signaling (GO:0099177),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,PSMC5
response to estrogen (GO:0043627),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,SFR1
semaphorin-plexin signaling pathway (GO:0071526),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,RAC1
negative regulation of cell cycle G1/S phase transition (GO:1902807),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,CDK4
positive regulation of lymphocyte activation (GO:0051251),1/35,0.701782645,0.805573703,0,0,0.836673607,0.296292518,HSPD1
regulation of ERK1 and ERK2 cascade (GO:0070372),7/238,0.702097861,0.80559317,0,0,0.860840548,0.304464221,APP;GSTP1;MIF;PHB;HMGB1;PHB2;YWHAZ
response to ionizing radiation (GO:0010212),2/72,0.706926343,0.810788981,0,0,0.812449884,0.28178102,EEF1D;SWI5
regulation of small GTPase mediated signal transduction (GO:0051056),4/141,0.709443728,0.81101179,0,0,0.829802649,0.284849755,CDC42;RAC1;SQSTM1;RHOA
axonogenesis (GO:0007409),7/240,0.710249022,0.81101179,0,0,0.853361946,0.291968944,RAB10;APP;HSP90AA1;HSP90AB1;KIF5B;BSG;ACTB
negative regulation of nucleic acid-templated transcription (GO:1903507),14/464,0.711712734,0.81101179,0,0,0.882853801,0.300241726,HSPA8;NDUFA13;SET;CTBP1;ENO1;PA2G4;PHB;PHB2;DAP;SUMO1;YWHAQ;CTNNB1;CALR;PFDN5
axonal transport (GO:0098930),1/36,0.711924826,0.81101179,0,0,0.812726507,0.276150614,SOD1
regulation of cell cycle G1/S phase transition (GO:1902806),1/36,0.711924826,0.81101179,0,0,0.812726507,0.276150614,PHB2
regulation of defense response to virus by host (GO:0050691),1/36,0.711924826,0.81101179,0,0,0.812726507,0.276150614,HSP90AA1
regulation of microtubule-based process (GO:0032886),1/36,0.711924826,0.81101179,0,0,0.812726507,0.276150614,GSK3B
dendrite morphogenesis (GO:0048813),1/36,0.711924826,0.81101179,0,0,0.812726507,0.276150614,CDC42
