Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
linoleic acid metabolic process (GO:0043651),21-Jan,0.994601318,0.999996398,0,0,0.177034091,9.58E-04,ELOVL1
long-term synaptic potentiation (GO:0060291),21-Jan,0.994601318,0.999996398,0,0,0.177034091,9.58E-04,PTK2B
negative regulation of cell communication (GO:0010648),21-Jan,0.994601318,0.999996398,0,0,0.177034091,9.58E-04,IGFBP3
nuclear envelope organization (GO:0006998),21-Jan,0.994601318,0.999996398,0,0,0.177034091,9.58E-04,EMD
regulation of lipid catabolic process (GO:0050994),21-Jan,0.994601318,0.999996398,0,0,0.177034091,9.58E-04,PDE3B
regulation of lipoprotein lipase activity (GO:0051004),21-Jan,0.994601318,0.999996398,0,0,0.177034091,9.58E-04,SORT1
regulation of transposition (GO:0010528),21-Jan,0.994601318,0.999996398,0,0,0.177034091,9.58E-04,DDX4
response to glucagon (GO:0033762),21-Jan,0.994601318,0.999996398,0,0,0.177034091,9.58E-04,CREB1
glycerophospholipid biosynthetic process (GO:0046474),26/177,0.994665376,0.999996398,0,0,0.607981835,0.003252036,PI4K2B;MTMR2;ARF1;DGKD;TAMM41;SLC44A2;PLA2G1B;MTMR14;PTEN;PCTP;PIK3CB;PIK3C2A;SELENOI;AGPAT4;INPP5F;PCYT1B;PLA2G12A;CSNK2A1;CHKA;PLEKHA1;CSNK2A2;SYNJ2;RAB14;ETNK1;PLA2G10;FAR1
synaptic vesicle endocytosis (GO:0048488),3/38,0.994670687,0.999996398,0,0,0.303332684,0.001620878,ITSN2;CANX;SYNJ2
positive regulation of cold-induced thermogenesis (GO:0120162),12/97,0.994845759,0.999996398,0,0,0.499022958,0.002578736,PLAC8;GJA1;CEBPB;GATM;HDAC3;KDM1A;ACADL;FABP5;EHMT1;ADIPOR1;IGF1R;GADD45G
toll-like receptor signaling pathway (GO:0002224),11/91,0.994888351,0.999996398,0,0,0.486073462,0.002491009,ITGAM;MAP3K1;CHUK;MAPKAPK3;UBB;UBE2D3;UBC;HMGB1;RPS27A;HSP90B1;HSPD1
cellular response to nutrient levels (GO:0031669),7/66,0.994966912,0.999996398,0,0,0.41960146,0.002117224,HSPA8;XBP1;MAP1LC3A;STK24;STK26;WIPI1;FOXO1
protein homooligomerization (GO:0051260),16/121,0.99505351,0.999996398,0,0,0.538424282,0.002669919,PDCD6IP;ATL2;ACOT13;MIF;SAMHD1;ELAVL1;HSD17B10;ACACA;GLS;G3BP2;CHMP2A;BEND3;SSBP1;ECT2;ALDOA;ALDH9A1
heart morphogenesis (GO:0003007),5/53,0.99526594,0.999996398,0,0,0.368493138,0.001748611,FKBP1A;LEFTY1;TGFB2;CHD7;BMPR1A
positive regulation of chemokine production (GO:0032722),5/53,0.99526594,0.999996398,0,0,0.368493138,0.001748611,APP;DDX3X;F2RL1;HMGB1;HIF1A
regulation of B cell proliferation (GO:0030888),4/46,0.995291624,0.999996398,0,0,0.336961348,0.001590288,TFRC;RC3H1;MIF;IL2
response to organic cyclic compound (GO:0014070),6/60,0.995437191,0.999996398,0,0,0.392997093,0.001797274,DHFR;GLDC;TIPARP;PMAIP1;CTNNB1;STRN3
cellular protein localization (GO:0034613),54/329,0.995494046,0.999996398,0,0,0.692219085,0.003126156,USP6NL;VPS29;ARF4;ARF1;PDCD6;CLTC;PTPRK;AMOT;GJA1;ARL5C;KIF13A;TMED3;TMED2;TLK1;EIF2D;ARL5A;YWHAH;SEC13;TMED9;COG7;STX7;ANK2;WIPI1;COPZ1;ARL4C;ARL4A;RAB31;CTTN;ARHGEF2;ARF5;ARF6;COPB2;RABGAP1;TMED10;SAR1A;USO1;SNX27;FLNA;RAB6A;TBC1D15;SEC31A;SNX6;NPM1;ARCN1;AHI1;RAB14;ID1;RAB18;CTNNB1;RAB3GAP2;LAMTOR2;LAMTOR1;LAMTOR3;FERMT2
regulation of endothelial cell proliferation (GO:0001936),11/92,0.995561905,0.999996398,0,0,0.480041621,0.002135212,AIMP1;PDCL3;NRAS;PDCD6;VASH2;PDGFB;AGGF1;SYNJ2BP;F3;HIF1A;THBS1
cellular nitrogen compound biosynthetic process (GO:0044271),2/31,0.995624222,0.999996398,0,0,0.244099364,0.001070468,GCHFR;CYB5R3
negative regulation of interleukin-6 production (GO:0032715),2/31,0.995624222,0.999996398,0,0,0.244099364,0.001070468,SYT11;ARRB1
negative regulation of osteoblast differentiation (GO:0045668),2/31,0.995624222,0.999996398,0,0,0.244099364,0.001070468,NOCT;LIMD1
peptide cross-linking (GO:0018149),2/31,0.995624222,0.999996398,0,0,0.244099364,0.001070468,TGM1;THBS1
regulation of calcium ion-dependent exocytosis (GO:0017158),2/31,0.995624222,0.999996398,0,0,0.244099364,0.001070468,REST;SYT11
regulation of macrophage derived foam cell differentiation (GO:0010743),2/31,0.995624222,0.999996398,0,0,0.244099364,0.001070468,PLA2G10;NFKB1
epithelium development (GO:0060429),16/122,0.995635952,0.999996398,0,0,0.533310385,0.002332486,TRIM71;TAGLN;PCNA;WNT7B;SOX11;GRHL2;CNN3;RCN3;AHI1;MTHFD1;DAG1;PGK1;CDK1;TAGLN2;VDAC1;FGFR2
regulation of dendrite development (GO:0050773),3/39,0.995641546,0.999996398,0,0,0.294887828,0.001288064,NEDD4;KNDC1;DBN1
glucose homeostasis (GO:0042593),10/86,0.99566584,0.999996398,0,0,0.465156001,0.002020442,KLF7;RPS6;NUCKS1;PARK7;ADIPOR1;HIF1A;HK2;SOX4;FOXO1;IGF1R
cytokine-mediated signaling pathway (GO:0019221),111/621,0.995689338,0.999996398,0,0,0.765518991,0.003307026,PLVAP;TXNDC17;PSMD8;PSMD6;PSMD7;PSMD4;MYC;PSMD2;CFL1;PSMD1;JUNB;CISH;ACTN4;MIF;MID1;RBX1;PSME3;PSME4;BOLA2;PSME2;UBE2V1;PPIA;NUMBL;PSMD12;PSMD11;PSMD14;SHC1;MAOA;PDGFB;CUL1;ADIPOR1;HIF1A;FOXO1;HSP90B1;RAP1B;CNN2;BCL2L11;UBB;UBC;MCL1;HSPA9;HSPA8;MSN;MT3;NFKB1;IL2;SMARCA4;UBE2N;SDC1;BCL2L1;ITGB1;ARF1;ITGAM;RPLP0;PIK3CB;LMNB1;TMSB4X;JAK1;EIF5A;HSP90AA1;ANXA2;CHUK;TNFRSF12A;IFNGR1;F3;YWHAZ;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;TCP1;CANX;BIRC5;SNRPA1;RHOU;SOS1;CRK;YAP1;LAMA5;CAMK2D;SAMHD1;PSMA7;PSMB10;PSMB6;CDC42;PSMB7;PSMB4;PSMB5;PSMB2;PSMB3;PSMB1;CXCR2;PTK2B;RPS27A;GBP2;PAK2;CAMK2G;MAPK3;PML;PSMB9;PSMC6;PSMC3;PSMC4;PSMC1;CAPZA1;PSMC2;HNRNPA2B1;P4HB;LIMS1
anion transmembrane transport (GO:0098656),7/67,0.995719669,0.999996398,0,0,0.412581551,0.001769776,SLC23A1;SLC1A3;SFXN1;SLC25A5;SLC25A4;SLC19A1;SLC7A3
cellular response to nerve growth factor stimulus (GO:1990090),22-Jan,0.995790014,0.999996398,0,0,0.168593074,7.11E-04,STMN2
membrane lipid metabolic process (GO:0006643),22-Jan,0.995790014,0.999996398,0,0,0.168593074,7.11E-04,SERINC1
membrane protein intracellular domain proteolysis (GO:0031293),22-Jan,0.995790014,0.999996398,0,0,0.168593074,7.11E-04,NFKB1
protein mannosylation (GO:0035268),22-Jan,0.995790014,0.999996398,0,0,0.168593074,7.11E-04,DPY19L1
regulation of execution phase of apoptosis (GO:1900117),22-Jan,0.995790014,0.999996398,0,0,0.168593074,7.11E-04,BCL2L1
regulation of platelet activation (GO:0010543),22-Jan,0.995790014,0.999996398,0,0,0.168593074,7.11E-04,PDGFB
regulation of voltage-gated calcium channel activity (GO:1901385),22-Jan,0.995790014,0.999996398,0,0,0.168593074,7.11E-04,SRI
tetrapyrrole metabolic process (GO:0033013),22-Jan,0.995790014,0.999996398,0,0,0.168593074,7.11E-04,MMADHC
positive regulation of intracellular signal transduction (GO:1902533),96/546,0.995852437,0.999996398,0,0,0.750705381,0.003120073,ITGB1;APP;FLT1;HSP90AB1;DDX3X;TFRC;GOLT1B;SLC44A2;WWC1;PARK7;PIK3CB;HMGB1;PHB2;LITAF;BBC3;IGF1R;GJA1;TRIM6;LGALS1;C1QBP;RACK1;EP300;RPL37;RAC1;DNM1L;CDK5RAP3;HSP90AA1;SEC13;CHUK;RPL23;F2R;GAB1;SOX11;NRG1;ACTN4;MIF;RHOC;F3;RHOA;HAX1;EEF1D;UBE2V1;GAPDH;HBEGF;USP15;SEH1L;HDAC3;RAMP3;ROCK1;SHC1;ROCK2;SLC20A1;DDX1;PDGFB;DDX21;IQGAP1;PHB;LRP2;THBS1;MTDH;BCLAF1;BCL2L11;RPS3;FLNA;PMAIP1;ECT2;TRIM44;FIS1;TGFB2;RYK;NEK6;IGF2;CFLAR;PUM2;FKBP1A;FGF17;GOLPH3;LIN28A;VAPA;RHEB;NEDD4;UBE2N;F2RL1;BAX;SPRY2;STRN;LAMTOR2;PLXNB1;LAMTOR1;LAMTOR3;FERMT2;FGFR2;GSDME;LIMS1;BCL2L1;FGFR1
positive regulation of nucleic acid-templated transcription (GO:1903508),89/511,0.995991601,0.999996398,0,0,0.74230902,0.00298145,CDKN1C;RNF10;RNF14;ETS1;GLI3;MED14;PPP3CB;HMGN5;TRIM28;SFR1;SIX4;CDH1;ZIC3;MYC;MYB;RPS6KA1;SPIN1;EP300;TEAD1;SOX4;YWHAH;MED1;SMARCC1;ANKRD49;CHUK;PRMT2;F2R;FOXH1;NME2;SOX11;POU3F1;ARID1A;ILF2;ACTA2;DNAJC2;ILF3;NIF3L1;MYCN;CREB1;THRAP3;TFAM;PHIP;UBE2V1;YAP1;ENY2;CEBPB;MYRF;KMT2A;SHC1;PDGFB;PHB;MRPL12;HIF1A;FOXO1;NPAT;NUP85;NSD1;TBL1X;TRIM44;SNX5;AFAP1L2;JUN;XRCC6;NPM1;ZFHX3;FZD7;CNBP;USP22;HMGA1;SMARCA1;HNRNPAB;MT3;SMAD5;NFKB1;PML;SMARCA4;MLLT11;KLF6;REST;PHF5A;FUBP3;SP1;ID2;SP3;HNRNPD;CTNNB1;NAA16;NAA15;RNF187
activation of GTPase activity (GO:0090630),13/105,0.996062829,0.999996398,0,0,0.499363382,0.00196996,USP6NL;RABGAP1;DOCK7;ARHGEF16;ARHGAP29;RANGAP1;CORO1C;SYDE2;TBC1D7;EPHA1;ECT2;TBC1D15;ARHGEF5
pattern recognition receptor signaling pathway (GO:0002221),6/61,0.996150043,0.999996398,0,0,0.385826869,0.001488284,MAPKAPK3;UBB;UBC;HMGB1;RPS27A;HSP90B1
organelle assembly (GO:0070925),72/425,0.996271518,0.999996398,0,0,0.7183335,0.002683299,ARF4;DDX3X;ATP2A2;FNBP1L;LIMD1;HSPB11;CDC14B;NUDCD3;PCM1;MAP1LC3A;TCTN2;POGZ;UBAP2L;VPS36;EIF2A;ACTR3;ACTR2;GABARAPL1;MKKS;PDCD6IP;TMOD3;STX7;TMOD2;RC3H1;HAUS3;WIPI1;DYNLL1;HAUS1;ATXN2L;TRAPPC6A;IFT43;RILPL1;CSDE1;CHMP3;MAPRE1;IFT46;SSX2IP;CHMP5;GRB7;DDX6;HDAC3;TSG101;VPS4B;CENPA;ATXN2;G3BP1;RPS3;UBQLN1;FLNA;E2F4;ATP6V1D;YTHDF1;NPM1;CENPW;GSN;YTHDF2;NEK6;VTA1;PRRC2C;PARVA;EIF2S1;LSM3;RAB11A;MRPL22;VMP1;EHD2;SQLE;CENPE;ANLN;AHI1;TMEM237;CHMP2A
interferon-gamma-mediated signaling pathway (GO:0060333),7/68,0.996364207,0.999996398,0,0,0.405791803,0.001478064,CAMK2D;IFNGR1;GBP2;MID1;CAMK2G;PML;JAK1
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),9/81,0.996415899,0.999996398,0,0,0.44191143,0.0015867,APP;DDX58;IFNGR1;DHX9;HMGB1;MIF;ARHGEF2;CLU;THBS1
positive regulation of ossification (GO:0045778),3/40,0.996439408,0.999996398,0,0,0.286899451,0.001023355,TGFB2;SOX11;BMPR1A
response to organonitrogen compound (GO:0010243),3/40,0.996439408,0.999996398,0,0,0.286899451,0.001023355,DHFR;RCN3;VCP
synaptic vesicle exocytosis (GO:0016079),3/40,0.996439408,0.999996398,0,0,0.286899451,0.001023355,SNAP47;SNAPIN;DNAJC5
aortic valve morphogenesis (GO:0003180),2/32,0.996489078,0.999996398,0,0,0.235947564,8.30E-04,ROCK1;ROCK2
B cell proliferation (GO:0042100),2/32,0.996489078,0.999996398,0,0,0.235947564,8.30E-04,CR2;HSPD1
metal ion export (GO:0070839),2/32,0.996489078,0.999996398,0,0,0.235947564,8.30E-04,SLC40A1;ATP1B3
positive regulation of receptor signaling pathway via STAT (GO:1904894),2/32,0.996489078,0.999996398,0,0,0.235947564,8.30E-04,F2R;OCIAD1
positive regulation of protein serine/threonine kinase activity (GO:0071902),13/106,0.9965633,0.999996398,0,0,0.493962027,0.001700523,DDX3X;FLT1;PDGFB;RHOA;PPP2CA;PDCD10;CALM3;CALM1;CALM2;TELO2;FERMT2;EZH2;FGFR1
negative regulation of cytokine-mediated signaling pathway (GO:0001960),5/55,0.996688561,0.999996398,0,0,0.353707916,0.001173226,OTUD4;YTHDF2;CNOT7;F2RL1;SAMHD1
regulation of cardiac conduction (GO:1903779),5/55,0.996688561,0.999996398,0,0,0.353707916,0.001173226,AHCYL1;ITPR1;ATP2A2;ANK2;ATP1B3
diacylglycerol metabolic process (GO:0046339),23-Jan,0.9967169,0.999996398,0,0,0.160919421,5.29E-04,DGKD
positive regulation of natural killer cell mediated immunity (GO:0002717),23-Jan,0.9967169,0.999996398,0,0,0.160919421,5.29E-04,NECTIN2
regulation of interleukin-4 production (GO:0032673),23-Jan,0.9967169,0.999996398,0,0,0.160919421,5.29E-04,CEBPB
response to nutrient levels (GO:0031667),23-Jan,0.9967169,0.999996398,0,0,0.160919421,5.29E-04,RPS6KB1
triglyceride catabolic process (GO:0019433),23-Jan,0.9967169,0.999996398,0,0,0.160919421,5.29E-04,FABP5
I-kappaB kinase/NF-kappaB signaling (GO:0007249),6/62,0.996755382,0.999996398,0,0,0.378912725,0.001231426,CHUK;ROCK1;UBB;ROCK2;UBC;RPS27A
metal ion transport (GO:0030001),10/88,0.996772412,0.999996398,0,0,0.453170529,0.001465013,CACNG7;SLC30A9;CALCRL;RAMP3;ITPR1;LRP2;SELENOK;MT3;CNNM4;TPT1
positive regulation of neuron projection development (GO:0010976),10/88,0.996772412,0.999996398,0,0,0.453170529,0.001465013,SETX;PRKCI;MDK;PTK7;CAPRIN1;STMN2;EP300;PTK2B;ITGA6;DBN1
bile acid metabolic process (GO:0008206),2/33,0.99718515,0.999996398,0,0,0.228321686,6.44E-04,OSBPL3;HSD17B10
keratan sulfate metabolic process (GO:0042339),2/33,0.99718515,0.999996398,0,0,0.228321686,6.44E-04,B3GNT7;GNS
positive regulation of cytokine production involved in immune response (GO:0002720),2/33,0.99718515,0.999996398,0,0,0.228321686,6.44E-04,TRIM6;F2RL1
regulation of cholesterol efflux (GO:0010874),2/33,0.99718515,0.999996398,0,0,0.228321686,6.44E-04,PLA2G10;LAMTOR1
regulation of neurotransmitter secretion (GO:0046928),2/33,0.99718515,0.999996398,0,0,0.228321686,6.44E-04,SNAPIN;SYT11
secondary alcohol metabolic process (GO:1902652),4/49,0.997334589,0.999996398,0,0,0.314436611,8.39E-04,SQLE;SOAT1;CLN6;IDH3A
positive regulation of kinase activity (GO:0033674),14/114,0.99736788,0.999996398,0,0,0.494611352,0.001303593,DDR1;XRCC6;FLT1;LMO4;RYK;LMTK2;IQGAP1;IGF1R;CENPE;TRAF4;PTK2B;EPHA1;FGFR2;FGFR1
sterol metabolic process (GO:0016125),7/70,0.997385769,0.999996398,0,0,0.392858949,0.001028369,SQLE;SOAT1;PMVK;SC5D;HMGCR;LBR;CLN6
cardiac muscle cell differentiation (GO:0055007),24-Jan,0.997439626,0.999996398,0,0,0.153913043,3.95E-04,NRG1
cholesterol efflux (GO:0033344),24-Jan,0.997439626,0.999996398,0,0,0.153913043,3.95E-04,SOAT1
defense response to fungus (GO:0050832),24-Jan,0.997439626,0.999996398,0,0,0.153913043,3.95E-04,GAPDH
dendritic cell differentiation (GO:0097028),24-Jan,0.997439626,0.999996398,0,0,0.153913043,3.95E-04,F2RL1
dorsal/ventral pattern formation (GO:0009953),24-Jan,0.997439626,0.999996398,0,0,0.153913043,3.95E-04,BMPR1A
endocrine system development (GO:0035270),24-Jan,0.997439626,0.999996398,0,0,0.153913043,3.95E-04,MDK
immune response-activating cell surface receptor signaling pathway (GO:0002429),24-Jan,0.997439626,0.999996398,0,0,0.153913043,3.95E-04,BCAR1
lipid translocation (GO:0034204),24-Jan,0.997439626,0.999996398,0,0,0.153913043,3.95E-04,ATP11B
phospholipid catabolic process (GO:0009395),24-Jan,0.997439626,0.999996398,0,0,0.153913043,3.95E-04,PRDX6
monocyte chemotaxis (GO:0002548),3/42,0.997630886,0.999996398,0,0,0.272151677,6.46E-04,CALCA;FLT1;PDGFB
skeletal system morphogenesis (GO:0048705),3/42,0.997630886,0.999996398,0,0,0.272151677,6.46E-04,SOX11;FGFR2;FGFR1
lipid homeostasis (GO:0055088),6/64,0.997703308,0.999996398,0,0,0.365799694,8.41E-04,RCN3;XBP1;DDX3X;FBXW7;RBP1;USF2
synaptic vesicle recycling (GO:0036465),2/34,0.997744821,0.999996398,0,0,0.221172426,4.99E-04,CANX;SYNJ2
fatty acid biosynthetic process (GO:0006633),7/71,0.997786911,0.999996398,0,0,0.386695636,8.57E-04,ELOVL1;XBP1;GPX4;PLA2G1B;NDUFAB1;LIAS;ACACA
3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427),25-Jan,0.998003153,0.999996398,0,0,0.14749053,2.95E-04,SULT4A1
"chemical synaptic transmission, postsynaptic (GO:0099565)",25-Jan,0.998003153,0.999996398,0,0,0.14749053,2.95E-04,GSK3A
positive regulation of lipid metabolic process (GO:0045834),25-Jan,0.998003153,0.999996398,0,0,0.14749053,2.95E-04,CREB1
positive regulation of vascular endothelial growth factor production (GO:0010575),25-Jan,0.998003153,0.999996398,0,0,0.14749053,2.95E-04,HIF1A
receptor signaling pathway via STAT (GO:0097696),25-Jan,0.998003153,0.999996398,0,0,0.14749053,2.95E-04,PIAS1
regulation of AMPA receptor activity (GO:2000311),25-Jan,0.998003153,0.999996398,0,0,0.14749053,2.95E-04,CACNG7
regulation of dopamine secretion (GO:0014059),25-Jan,0.998003153,0.999996398,0,0,0.14749053,2.95E-04,SYT11
sodium ion homeostasis (GO:0055078),25-Jan,0.998003153,0.999996398,0,0,0.14749053,2.95E-04,ATP1B3
enzyme linked receptor protein signaling pathway (GO:0007167),18/140,0.998016828,0.999996398,0,0,0.520988319,0.001034235,DDR1;FLT1;SHC1;RYK;LMTK2;PIK3CB;RASGRP4;PTPRF;MTSS1;IGF1R;AHI1;CNKSR1;EFS;PTK2B;EPHA1;FGFR2;BCAR1;FGFR1
regulation of interleukin-6 production (GO:0032675),13/110,0.998024472,0.999996398,0,0,0.473470289,9.36E-04,APP;AFAP1L2;XBP1;DHX9;DDX58;F2R;ARRB1;HMGB1;HSPD1;MAPK13;SYT11;F2RL1;ARHGEF2
natural killer cell activation (GO:0030101),3/43,0.998070221,0.999996398,0,0,0.265330832,5.13E-04,SNX27;PRDX1;IL2
positive regulation of leukocyte mediated cytotoxicity (GO:0001912),3/43,0.998070221,0.999996398,0,0,0.265330832,5.13E-04,ITGAM;STX7;NECTIN2
regulation of cytokine production involved in inflammatory response (GO:1900015),3/43,0.998070221,0.999996398,0,0,0.265330832,5.13E-04,CHID1;MAPK14;HIF1A
regulation of insulin secretion (GO:0050796),12/104,0.99807222,0.999996398,0,0,0.46084579,8.89E-04,GLUD1;MIDN;PPP3CB;REST;UQCC2;ENSA;NNAT;ITPR1;SLC2A1;ACSL4;EFNA5;SOX4
membrane lipid biosynthetic process (GO:0046467),5/58,0.998079086,0.999996398,0,0,0.333622332,6.41E-04,ELOVL1;SAMD8;VAPA;PLPP2;CSNK1G2
regulation of phagocytosis (GO:0050764),5/58,0.998079086,0.999996398,0,0,0.333622332,6.41E-04,SYT11;RACK1;RAB27A;CALR;LYAR
negative regulation of neuron death (GO:1901215),11/98,0.998140805,0.999996398,0,0,0.446762496,8.31E-04,NRBP2;PRKCI;REST;SET;SIX4;MDK;F2R;PTK2B;PARK7;MT3;SNX6
positive regulation of lymphocyte activation (GO:0051251),2/35,0.9981944,0.999996398,0,0,0.214456454,3.88E-04,XRCC6;HSPD1
regulation of autophagosome assembly (GO:2000785),2/35,0.9981944,0.999996398,0,0,0.214456454,3.88E-04,SH3GLB1;RAB3GAP2
regulation of trans-synaptic signaling (GO:0099177),2/35,0.9981944,0.999996398,0,0,0.214456454,3.88E-04,FABP5;EIF4EBP2
positive regulation of cell projection organization (GO:0031346),14/117,0.998252629,0.999996398,0,0,0.480112247,8.40E-04,CARMIL1;PRKCI;FBXW8;STMN2;RHOA;SETX;PTK7;MDK;ARHGDIA;CAPRIN1;EP300;PTK2B;PLXNB1;ITGA6
regulation of secretion by cell (GO:1903530),5/59,0.998401293,0.999996398,0,0,0.327423078,5.24E-04,RHBDF1;RAB10;RAB15;RHBDF2;VAMP3
response to molecule of bacterial origin (GO:0002237),7/73,0.998418919,0.999996398,0,0,0.374929311,5.93E-04,TRIM6;MAPKAPK3;NOCT;F2R;LIAS;FOXP1;HNRNPA0
neurogenesis (GO:0022008),3/44,0.998429442,0.999996398,0,0,0.258842711,4.07E-04,TGFB2;SIX4;RYK
regulation of endothelial cell apoptotic process (GO:2000351),3/44,0.998429442,0.999996398,0,0,0.258842711,4.07E-04,PRKCI;ECSCR;THBS1
membrane depolarization during action potential (GO:0086010),26-Jan,0.99844254,0.999996398,0,0,0.141581818,2.21E-04,YWHAH
negative regulation of interleukin-1 beta production (GO:0032691),26-Jan,0.99844254,0.999996398,0,0,0.141581818,2.21E-04,GIT1
negative regulation of transposition (GO:0010529),26-Jan,0.99844254,0.999996398,0,0,0.141581818,2.21E-04,DDX4
response to interferon-gamma (GO:0034341),8/80,0.998493955,0.999996398,0,0,0.392720743,5.92E-04,SYNCRIP;DAPK1;PDE12;RPL13A;GBP2;GAPDH;TDGF1;CXCL16
myeloid cell differentiation (GO:0030099),4/52,0.998505331,0.999996398,0,0,0.294727466,4.41E-04,HSPA9;RPS14;SLC25A5;RASGRP4
regulation of exocytosis (GO:0017157),4/52,0.998505331,0.999996398,0,0,0.294727466,4.41E-04,RAB10;RAB15;CHMP3;RAB27A
activation of adenylate cyclase activity (GO:0007190),2/36,0.998555224,0.999996398,0,0,0.208135539,3.01E-04,LGR5;LGR4
aortic valve development (GO:0003176),2/36,0.998555224,0.999996398,0,0,0.208135539,3.01E-04,ROCK1;ROCK2
positive regulation of T cell mediated immunity (GO:0002711),2/36,0.998555224,0.999996398,0,0,0.208135539,3.01E-04,STX7;HSPD1
action potential (GO:0001508),3/45,0.998722827,0.999996398,0,0,0.252663548,3.23E-04,GNA11;SRI;YWHAH
microtubule bundle formation (GO:0001578),3/45,0.998722827,0.999996398,0,0,0.252663548,3.23E-04,TPPP3;CHP1;CCDC40
negative regulation of T cell activation (GO:0050868),3/45,0.998722827,0.999996398,0,0,0.252663548,3.23E-04,CEBPB;DUSP3;GLMN
regulation of receptor signaling pathway via JAK-STAT (GO:0046425),3/45,0.998722827,0.999996398,0,0,0.252663548,3.23E-04,F2R;OCIAD1;ADIPOR1
cardiac muscle tissue development (GO:0048738),4/53,0.998769746,0.999996398,0,0,0.288694054,3.55E-04,GJA1;NRG1;SMAD5;BMPR1A
regulation of immune effector process (GO:0002697),4/53,0.998769746,0.999996398,0,0,0.288694054,3.55E-04,CR2;C1QBP;CLU;PHB2
cellular response to oxygen-containing compound (GO:1901701),50/323,0.998776458,0.999996398,0,0,0.645129788,7.90E-04,PTPRK;HMGB1;ACTB;CDC73;IPO5;ZFP36;RUVBL2;CAPN2;GIT1;CHUK;DAPK1;TPM1;RHOA;IMPACT;CREB1;AKAP9;PLAA;EZR;CHMP5;VCP;RAMP3;ROCK2;PDGFB;FOXO1;SLC5A5;HSP90B1;ZFP36L1;RAP1B;PRDX5;MAPK8;GNG2;RPS3;MAPK1;PTK2B;ROMO1;MAPK3;JUN;XBP1;FZD7;WNT7B;MAPK14;MT3;NFKB1;SETX;PTK7;GNB1;LAMTOR2;LAMTOR1;LAMTOR3;FOLR1
monovalent inorganic cation homeostasis (GO:0055067),27-Jan,0.998785127,0.999996398,0,0,0.136127622,1.65E-04,SLC12A4
regulation of vascular endothelial growth factor production (GO:0010574),27-Jan,0.998785127,0.999996398,0,0,0.136127622,1.65E-04,HIF1A
synapse organization (GO:0050808),15/126,0.99882736,0.999996398,0,0,0.47719402,5.60E-04,APP;PTPRS;RYK;WNT7B;F2R;PTEN;SEMA3E;PTPRF;CDC42;PPFIBP1;REST;CDH1;NEDD4;GPC4;AGRN
glutamate receptor signaling pathway (GO:0007215),2/37,0.998844574,0.999996398,0,0,0.202175819,2.34E-04,APP;PTK2B
negative regulation of epithelial cell apoptotic process (GO:1904036),2/37,0.998844574,0.999996398,0,0,0.202175819,2.34E-04,YAP1;MDK
positive regulation of T cell activation (GO:0050870),7/75,0.998874838,0.999996398,0,0,0.363855123,4.10E-04,XBP1;PNP;TFRC;MDK;FLOT2;HSPD1;CD276
response to lipid (GO:0033993),13/114,0.998880999,0.999996398,0,0,0.454601659,5.09E-04,RARG;GPX3;VPS4B;F2R;LIAS;FOXO1;FOXP1;STRN3;TRIM6;MAPKAPK3;NOCT;CTNNB1;HNRNPA0
negative regulation of response to stimulus (GO:0048585),5/61,0.998895772,0.999996398,0,0,0.315688776,3.49E-04,KLF7;IGFBP3;PIM3;YBX1;CLU
"regulation of synaptic transmission, glutamatergic (GO:0051966)",3/46,0.998962184,0.999996398,0,0,0.246771788,2.56E-04,ATAD1;CACNG7;PTK2B
regulation of cellular macromolecule biosynthetic process (GO:2000112),77/468,0.998966863,0.999996398,0,0,0.692628546,7.16E-04,APP;NUP107;RNF14;NAB1;WWC1;GMNN;CHD7;JMJD1C;NUCKS1;YBX1;SMC3;LIMD1;RPL6;UBE2L3;RBM3;HINT1;HMGN5;GPBP1;MYB;SPIN1;EP300;SOX4;EIF2A;ESCO1;ATRX;SOX11;SOX12;MLF1;TOM1L1;CCNA2;SFPQ;NFX1;GEMIN5;PPIE;UBE2V1;AJUBA;PFDN5;MTPN;CEBPB;MYCBP;RPL10;DDX25;IGSF1;SRRT;NOLC1;PHB;HIF1A;PPP2CA;ATXN2;NSD1;NSD2;ATXN1L;RBBP6;SRSF10;EIF4E;TCFL5;ZFHX3;NFYB;FZD7;SNAI3;CNBP;NONO;IGF2;HMGA1;FOXN3;CDK11B;PML;PUM3;REST;SP1;CARM1;SP3;BHLHE40;HNRNPD;CALR;METAP1;EZH2
inorganic anion transport (GO:0015698),4/54,0.998988238,0.999996398,0,0,0.282901979,2.86E-04,CLIC4;TTYH3;ENPP3;SLC5A5
regulation of humoral immune response (GO:0002920),4/54,0.998988238,0.999996398,0,0,0.282901979,2.86E-04,CR2;C1QBP;CLU;PHB2
regulation of vesicle-mediated transport (GO:0060627),10/96,0.999046938,0.999996398,0,0,0.410803282,3.92E-04,RAB10;USP7;INPP5F;RAB25;RAB15;CHMP3;MAPK1;DNAJC13;RAB11A;MAPK3
